"draw_date","method","suggested_last2","actual_last2","hit_last2","suggested_3digit","actual_3digit","hit_3digit","rank_hit"
"2016-10-16","weighted_recent_v1","38,11,34,51,52,66,69,82,93,94,08,90","92","0","983,609,004,017,043,087,102,141,158,173,280,321,331,333,335,424,460,472,531,555","032,885,947,986","0",""
"2016-11-01","weighted_recent_v1","38,11,34,51,52,66,69,92,93,94,08,82,90","24","0","609,983,004,017,032,043,102,141,158,173,280,321,331,333,335,424,460,472,531,555","038,438,868,976","0",""
"2016-11-16","weighted_recent_v1","38,24,34,51,52,66,69,92,93,94,08,11,82,90","40","0","609,983,004,017,032,038,043,102,158,173,280,321,331,333,335,424,438,460,472,531","383,440,558,682","0",""
"2016-12-01","weighted_recent_v1","38,24,34,40,52,66,69,92,93,94,08,11,51,82,90","13","0","609,983,004,017,032,038,043,102,158,173,280,331,333,335,383,424,438,440,460,472","069,148,775,873","0",""
"2016-12-16","weighted_recent_v1","38,13,24,34,40,52,66,92,93,94,08,11,51,69,82,90","66","1","775,983,004,017,032,038,043,069,102,148,158,280,331,333,335,383,424,438,440,472","199,286,353,596","0","7"
"2016-12-30","weighted_recent_v1","66,38,13,24,34,40,92,93,94,08,11,51,52,69,82,90","04","0","596,775,983,004,017,032,038,043,069,102,148,199,280,286,331,333,335,353,383,424","463,477,712,890","0",""
"2017-01-17","weighted_recent_v1","66,04,13,24,34,40,92,93,94,38,08,11,51,52,69,82,90","11","1","596,775,004,017,032,038,043,069,102,148,199,280,286,331,333,335,353,383,424,438","157,255,516,663","0","12"
"2017-02-01","weighted_recent_v1","11,66,04,13,24,34,40,92,93,94,38,08,51,52,69,82,90","66","1","596,775,017,032,038,043,069,102,148,157,199,255,280,286,331,335,353,383,424,438","420,426,672,807","0","2"
"2017-02-16","weighted_recent_v1","66,11,04,13,24,40,92,93,94,38,08,34,51,52,69,82,90","28","0","596,775,017,032,038,043,069,102,148,157,199,255,280,286,331,353,383,420,424,426","116,141,375,464","0",""
"2017-03-01","weighted_recent_v1","66,11,04,13,24,28,40,92,94,38,08,34,51,52,69,82,90,93","50","0","141,596,775,017,032,038,069,102,116,148,157,199,255,280,286,331,353,375,383,420","052,453,560,784","0",""
"2017-03-16","weighted_recent_v1","66,11,04,13,24,28,40,50,92,38,08,34,51,52,69,82,90,93,94","24","1","141,596,775,032,038,052,069,116,148,157,199,255,286,353,375,383,420,426,438,440","694,863,918,923","0","5"
"2017-04-01","weighted_recent_v1","66,24,11,04,13,28,40,50,38,08,34,51,52,69,82,90,92,93,94","20","0","141,596,775,923,038,052,069,116,148,157,199,255,286,353,375,383,420,426,438,440","057,500,785,800","0",""
"2017-04-16","weighted_recent_v1","66,11,24,04,13,20,28,40,50,38,08,34,51,52,69,82,90,92,93,94","66","1","141,596,775,923,052,057,069,116,148,157,199,255,286,353,375,383,420,426,440,453","241,407,729,973","0","1"
"2017-05-02","weighted_recent_v1","66,11,24,04,13,20,28,50,38,08,34,40,51,52,69,82,90,92,93,94","73","0","141,596,775,923,052,057,069,116,148,157,199,241,255,286,353,375,407,420,426,453","355,656,773,949","0",""
"2017-05-16","weighted_recent_v1","66,11,24,04,20,28,50,73,38,08,13,34,40,51,52,69,82,90,92,93","08","1","141,596,923,052,057,116,157,199,241,255,286,353,355,375,407,420,426,453,463,464","396,490,530,891","0","10"
"2017-06-01","weighted_recent_v1","66,08,11,24,04,20,28,50,73,38,13,34,40,51,52,69,82,90,92,93","21","0","141,923,052,057,116,157,241,255,355,375,396,407,420,426,453,463,464,477,490,500","218,581,611,630","0",""
"2017-06-16","weighted_recent_v1","66,08,11,24,20,21,28,50,73,38,04,13,34,40,51,52,69,82,90,92","26","0","141,630,923,052,057,116,157,218,241,255,355,375,396,407,420,426,453,464,490,500","142,373,476,878","0",""
"2017-07-01","weighted_recent_v1","66,08,24,20,21,26,28,50,73,11,38,04,13,34,40,51,52,69,82,90","26","1","141,630,923,052,057,116,142,218,241,355,373,375,396,407,420,426,453,464,476,490","005,262,360,489","0","6"
"2017-07-16","weighted_recent_v1","66,26,08,24,20,21,28,50,73,11,38,04,13,34,40,51,52,69,82,90","84","0","141,630,923,005,052,057,116,142,218,241,262,355,360,373,375,396,407,453,464,476","327,390,835,875","0",""
"2017-08-01","weighted_recent_v1","66,26,08,24,20,21,50,73,84,11,38,04,13,28,34,40,51,52,69,82","61","0","630,923,005,052,057,142,218,241,262,327,355,360,373,390,396,407,453,476,489,490","360,386,519,787","1","12"
"2017-08-16","weighted_recent_v1","66,26,08,24,20,21,61,73,84,11,38,04,13,28,34,40,50,51,52,69","15","0","360,630,923,005,057,142,218,241,262,327,355,373,386,390,396,407,476,489,490,500","253,302,371,431","0",""
"2017-09-01","weighted_recent_v1","66,26,08,15,20,21,61,73,84,11,24,38,04,13,28,34,40,50,51,52","45","0","360,630,005,057,142,218,241,253,262,302,327,355,371,373,386,390,396,407,431,476","195,224,653,679","0",""
"2017-09-16","weighted_recent_v1","66,26,08,15,21,45,61,73,84,11,24,38,04,13,20,28,34,40,50,51","72","0","360,630,005,142,195,218,224,241,253,262,302,327,355,371,373,386,390,396,407,431","143,340,647,711","0",""
"2017-10-01","weighted_recent_v1","26,66,08,15,21,45,61,72,73,84,11,24,38,04,13,20,28,34,40,50","11","1","360,630,005,142,143,195,218,224,253,262,302,327,340,355,371,373,386,390,396,431","462,526,714,726","0","11"
"2017-10-16","weighted_recent_v1","26,11,66,08,15,21,45,61,72,84,24,38,04,13,20,28,34,40,50,51","80","0","360,630,005,142,143,195,218,224,253,262,302,327,340,371,373,386,390,396,431,462","128,494,861,971","0",""
"2017-11-01","weighted_recent_v1","26,11,66,15,21,45,61,72,80,84,08,24,38,04,13,20,28,34,40,50","65","0","360,630,005,128,142,143,195,218,224,253,262,302,327,340,371,373,386,390,431,462","036,425,726,851","0",""
"2017-11-16","weighted_recent_v1","26,11,66,15,45,61,65,72,80,84,08,24,38,04,13,20,21,28,34,40","31","0","360,726,005,036,128,142,143,195,224,253,262,302,327,340,371,373,386,390,425,431","391,477,961,988","0",""
"2017-12-01","weighted_recent_v1","11,66,26,15,31,45,61,65,72,80,84,08,24,38,04,13,20,21,28,34","03","0","360,726,477,005,036,128,143,195,224,253,262,302,327,340,371,386,390,391,425,431","005,257,333,626","1","4"
"2017-12-16","weighted_recent_v1","11,66,03,15,31,45,61,65,72,80,84,08,24,26,38,04,13,20,21,28","16","0","726,005,333,360,477,036,128,143,195,224,253,257,302,327,340,371,386,390,391,425","290,596,836,896","0",""
"2017-12-30","weighted_recent_v1","11,66,03,15,16,31,45,61,65,72,80,08,24,26,38,04,13,20,21,28","73","0","726,596,005,333,360,477,036,128,143,195,224,253,257,290,302,340,371,386,391,425","234,495,504,983","0",""
"2018-01-17","weighted_recent_v1","11,66,73,03,15,16,31,45,65,72,80,08,24,26,38,04,13,20,21,28","24","1","726,596,983,005,333,477,036,128,143,195,224,234,253,257,290,302,340,371,391,425","236,506,799,823","0","13"
"2018-02-01","weighted_recent_v1","11,24,66,73,03,16,31,45,65,72,80,08,26,38,04,13,15,20,21,28","06","0","726,596,983,005,333,477,036,128,143,195,224,234,236,257,290,340,391,425,462,494","181,311,853,947","0",""
"2018-02-16","weighted_recent_v1","11,24,66,73,03,06,16,31,65,72,80,08,26,38,04,13,15,20,21,28","07","0","726,596,983,005,333,477,947,036,128,143,181,234,236,257,290,311,340,391,425,462","230,388,390,915","0",""
"2018-03-02","weighted_recent_v1","11,24,66,73,03,06,07,16,31,65,80,08,26,38,04,13,15,20,21,28","18","0","726,596,983,005,333,390,477,947,036,128,181,230,234,236,257,290,311,388,391,425","293,415,589,870","0",""
"2018-03-16","weighted_recent_v1","24,66,73,11,03,06,07,16,18,31,65,80,08,26,38,04,13,15,20,21","64","0","596,983,005,333,390,477,726,870,947,036,128,181,230,234,236,257,290,293,311,388","205,559,720,820","0",""
"2018-04-01","weighted_recent_v1","24,66,73,11,03,06,07,16,18,31,64,65,08,26,38,04,13,15,20,21","31","1","596,983,005,333,390,477,720,726,870,947,036,181,205,230,234,236,257,290,293,311","073,638,787,851","0","10"
"2018-04-16","weighted_recent_v1","31,24,66,73,11,03,06,07,16,18,64,08,26,38,04,13,15,20,21,28","73","1","596,983,005,333,390,477,720,787,851,870,947,073,181,205,230,234,236,257,290,293","076,229,602,654","0","4"
"2018-05-02","weighted_recent_v1","73,24,66,31,11,03,06,07,16,18,64,08,26,38,04,13,15,20,21,28","27","0","596,983,005,333,390,720,787,851,870,947,073,076,181,205,229,230,234,236,257,290","038,225,855,980","0",""
"2018-05-16","weighted_recent_v1","73,24,66,31,11,06,07,16,18,27,64,08,26,38,03,04,13,15,20,21","30","0","596,983,038,390,787,851,870,947,720,073,076,181,205,225,229,230,234,236,290,293","047,201,357,629","0",""
"2018-06-01","weighted_recent_v1","73,24,66,31,11,06,07,18,27,30,64,26,38,08,03,04,13,15,16,20","10","0","983,038,390,787,851,947,596,720,870,047,073,076,181,201,205,225,229,230,234,236","117,248,553,953","0",""
"2018-06-16","weighted_recent_v1","24,73,66,31,11,06,07,10,18,27,30,64,26,08,38,03,04,13,15,16","32","0","038,390,787,851,947,596,720,870,983,047,073,076,117,181,201,205,225,229,230,236","131,132,464,507","0",""
"2018-07-01","weighted_recent_v1","73,66,31,11,24,06,07,10,18,27,30,32,64,26,08,38,03,04,13,15","29","0","038,390,464,787,851,947,507,596,720,870,047,073,076,117,131,132,181,201,205,225","210,623,834,901","0",""
"2018-07-16","weighted_recent_v1","73,66,31,24,07,10,11,18,27,29,30,32,64,26,08,38,03,04,06,13","03","1","038,390,464,623,787,851,507,596,720,870,047,073,076,117,131,132,201,205,210,225","138,274,324,530","0","17"
"2018-08-01","weighted_recent_v1","73,66,03,31,24,10,11,18,27,29,30,32,64,26,08,38,04,06,07,13","32","1","038,464,530,623,787,851,507,596,720,870,047,073,076,117,131,132,138,201,205,210","549,602,788,903","0","12"
"2018-08-16","weighted_recent_v1","32,73,66,03,31,24,10,11,27,29,30,64,26,08,38,04,06,07,13,15","40","0","602,038,464,530,623,787,851,507,596,720,047,073,076,117,131,132,138,201,205,210","103,117,591,670","1","14"
"2018-09-01","weighted_recent_v1","32,73,66,03,31,40,24,10,11,27,29,30,26,08,38,04,06,07,13,15","64","0","117,602,038,464,530,623,787,851,507,596,047,073,076,103,131,132,138,201,210,225","097,264,510,512","0",""
"2018-09-16","weighted_recent_v1","32,73,66,03,40,64,24,10,11,27,29,30,26,31,08,04,06,07,13,15","23","0","117,602,038,464,530,623,507,596,047,076,097,103,131,132,138,201,210,225,229,248","155,539,760,793","0",""
"2018-10-01","weighted_recent_v1","32,03,40,64,66,24,73,10,11,23,27,29,30,26,31,08,04,06,07,13","94","0","117,038,464,530,602,623,507,047,097,103,131,132,138,155,201,210,225,248,264,274","561,643,726,995","0",""
"2018-10-16","weighted_recent_v1","32,03,40,64,66,94,24,73,10,11,23,29,30,26,31,08,04,06,07,13","86","0","117,726,464,530,602,507,623,047,097,103,131,132,138,155,201,210,248,264,274,324","192,392,515,931","0",""
"2018-11-01","weighted_recent_v1","32,03,40,64,66,94,24,73,10,11,23,29,86,26,31,08,04,06,07,13","84","0","117,726,464,530,602,507,623,097,103,131,132,138,155,192,210,248,264,274,324,392","046,576,583,840","0",""
"2018-11-16","weighted_recent_v1","32,03,40,64,66,84,24,73,94,11,23,29,86,26,31,08,04,06,07,10","71","0","726,117,464,530,602,046,507,583,623,097,103,131,132,138,155,192,210,264,274,324","140,164,903,930","0",""
"2018-12-01","weighted_recent_v1","03,32,40,64,66,84,24,73,94,11,23,29,71,86,26,31,08,04,06,07","45","0","903,726,117,530,602,046,583,623,097,103,138,140,155,164,192,210,264,274,324,392","307,561,670,840","0",""
"2018-12-16","weighted_recent_v1","03,32,40,45,64,66,84,73,94,11,23,24,71,86,26,31,08,04,06,07","80","0","561,670,840,903,726,117,530,602,046,583,097,103,138,140,155,164,192,264,274,307","297,564,624,948","0",""
"2018-12-30","weighted_recent_v1","32,45,64,66,80,84,40,73,94,11,23,24,71,86,03,26,31,08,04,06","31","1","561,670,840,903,726,117,602,046,583,097,103,140,155,164,192,264,297,307,392,510","020,701,867,913","0","17"
"2019-01-17","weighted_recent_v1","31,45,64,66,80,84,40,73,94,11,23,24,71,86,03,26,32,08,04,06","06","1","561,670,840,726,117,903,046,583,020,097,103,140,155,164,192,264,297,307,392,510","079,127,412,652","0","20"
"2019-02-01","weighted_recent_v1","31,06,45,64,80,84,66,73,94,11,23,24,71,86,03,26,32,08,40,04","43","0","561,840,726,670,903,046,583,020,079,097,127,140,155,164,192,264,297,307,392,412","046,134,197,779","1","6"
"2019-02-16","weighted_recent_v1","31,06,45,80,84,66,73,94,11,23,24,43,71,86,03,26,32,64,08,40","81","0","046,561,840,726,670,903,583,020,079,127,134,140,155,164,192,197,297,307,392,412","568,612,824,910","0",""
"2019-03-01","weighted_recent_v1","31,06,45,80,84,66,73,94,24,43,71,81,86,03,11,26,32,64,08,40","37","0","046,561,840,726,670,903,583,020,079,127,134,140,164,192,197,297,307,392,412,515","650,651,830,999","0",""
"2019-03-16","weighted_recent_v1","31,06,45,80,84,73,24,37,43,66,71,81,86,03,11,26,32,64,08,40","48","0","046,840,561,670,903,583,650,726,020,079,127,134,140,164,192,197,297,307,392,412","154,628,641,883","0",""
"2019-04-01","weighted_recent_v1","31,06,45,80,84,73,24,37,43,48,66,71,81,03,11,26,32,64,08,40","88","0","046,840,561,670,903,583,650,726,020,079,127,134,140,154,164,197,297,307,412,564","403,528,767,959","0",""
"2019-04-16","weighted_recent_v1","31,06,45,80,73,24,37,43,48,66,71,81,88,03,11,26,32,64,84,08","12","0","046,561,670,840,903,403,650,726,020,079,127,134,140,154,164,197,297,307,412,528","235,331,930,966","0",""
"2019-05-02","weighted_recent_v1","31,06,45,80,73,12,37,43,48,66,81,88,03,11,24,26,32,64,84,08","43","1","046,561,670,840,930,331,403,650,726,966,020,079,127,134,154,197,235,297,307,412","250,324,374,476","0","8"
"2019-05-16","weighted_recent_v1","43,31,06,80,73,12,37,48,66,81,88,03,11,24,26,32,45,64,84,08","69","0","046,324,476,930,331,403,650,726,966,020,079,127,134,154,197,235,250,297,374,412","018,526,716,949","0",""
"2019-06-01","weighted_recent_v1","43,31,06,69,73,12,37,48,81,88,03,11,24,26,32,45,64,66,80,84","89","0","046,324,476,526,930,949,331,403,650,726,966,018,020,079,127,134,154,197,235,250","215,461,465,713","0",""
"2019-06-16","weighted_recent_v1","43,06,31,69,12,37,48,73,81,88,89,03,11,24,26,32,45,64,66,80","25","0","046,324,476,526,930,331,403,650,726,949,966,018,079,127,134,154,197,215,235,250","055,127,296,884","1","14"
"2019-07-01","weighted_recent_v1","43,31,69,12,25,37,48,73,81,88,89,03,06,11,24,26,32,45,64,66","39","0","046,127,324,476,526,930,331,403,650,726,949,966,018,055,134,154,197,215,235,250","006,647,862,864","0",""
"2019-07-15","weighted_recent_v1","43,31,69,12,25,37,39,48,73,81,88,89,03,06,11,24,26,32,45,64","55","0","127,324,476,526,647,930,331,403,650,726,949,966,006,018,046,055,154,215,235,250","113,765,883,901","0",""
"2019-08-01","weighted_recent_v1","43,31,69,12,25,37,39,48,55,73,88,89,03,06,11,24,32,45,64,66","35","0","883,127,324,526,647,901,930,331,403,476,650,726,949,966,006,018,046,055,113,154","006,562,581,983","1","15"
"2019-08-16","weighted_recent_v1","43,31,69,12,25,35,39,48,55,73,88,89,03,06,11,24,32,45,64,66","49","0","006,883,983,127,324,526,647,901,930,331,403,476,581,726,949,966,018,046,055,113","476,563,891,912","1","12"
"2019-09-01","weighted_recent_v1","43,31,69,12,25,35,39,49,55,73,88,89,03,06,11,24,32,45,64,66","10","0","476,006,983,127,324,526,647,883,901,930,331,403,581,726,891,949,966,018,046,055","202,274,787,847","0",""
"2019-09-16","weighted_recent_v1","10,43,31,69,12,25,35,39,49,55,73,89,03,06,11,24,32,45,64,66","33","0","476,006,983,787,127,274,324,526,647,883,901,930,331,581,726,891,949,966,018,046","388,857,925,947","0",""
"2019-10-01","weighted_recent_v1","10,43,31,69,25,33,35,39,49,55,73,89,03,06,11,24,32,45,64,66","92","0","476,006,983,787,947,127,274,324,388,526,647,883,901,581,726,891,949,018,046,055","197,593,606,920","0",""
"2019-10-16","weighted_recent_v1","10,31,69,92,25,33,35,39,49,55,73,89,03,06,11,24,32,43,64,66","55","1","006,983,476,787,947,127,197,274,388,526,647,883,901,581,726,891,949,018,046,055","132,152,564,625","0","10"
"2019-11-01","weighted_recent_v1","55,10,31,92,25,33,35,39,49,73,89,03,06,11,24,32,43,64,66,80","23","0","006,983,476,787,947,127,132,197,274,388,564,883,901,581,647,726,891,046,055,113","021,375,793,806","0",""
"2019-11-16","weighted_recent_v1","55,10,23,31,92,25,33,35,39,49,73,03,06,24,32,43,64,66,80,11","64","1","006,983,476,787,947,127,132,197,274,388,564,793,883,901,375,581,647,891,021,046","085,223,321,640","0","17"
"2019-12-01","weighted_recent_v1","55,64,10,23,31,92,33,35,39,49,73,03,06,24,32,43,66,11,40,45","61","0","006,983,476,787,947,132,197,274,388,564,793,883,901,321,375,581,647,891,021,046","013,522,617,812","0",""
"2019-12-16","weighted_recent_v1","55,64,10,23,31,61,92,33,35,49,73,03,06,24,32,43,66,11,40,45","43","1","983,476,787,947,006,132,197,274,388,564,793,883,901,321,375,581,891,013,021,046","138,555,924,970","0","16"
"2019-12-30","weighted_recent_v1","43,64,10,23,55,61,92,31,33,35,49,73,03,06,24,32,66,11,40,45","16","0","983,476,787,947,006,132,138,197,274,388,564,793,321,375,555,581,891,013,021,046","140,382,541,811","0",""
"2020-01-17","weighted_recent_v1","43,64,10,16,23,55,61,92,31,33,49,73,06,24,32,66,03,11,40,45","04","0","476,787,947,132,138,140,197,274,388,564,793,321,375,555,891,983,013,021,046,085","132,379,680,774","1","4"
"2020-02-01","weighted_recent_v1","43,64,10,23,55,04,16,61,92,31,33,73,06,24,32,66,03,11,40,45","59","0","132,787,947,138,140,197,274,388,564,793,321,375,555,983,013,021,046,085,152,202","062,227,375,552","1","12"
"2020-02-16","weighted_recent_v1","43,64,23,55,04,16,61,92,31,33,59,06,10,24,32,66,73,03,11,40","15","0","132,375,947,138,140,197,388,564,793,321,555,013,021,046,062,085,152,223,227,379","030,403,945,952","0",""
"2020-03-01","weighted_recent_v1","43,64,23,55,04,15,16,61,92,31,59,06,10,32,66,73,03,11,24,40","94","0","132,375,403,138,140,197,564,793,321,555,013,021,030,046,062,085,152,223,227,379","328,597,938,982","0",""
"2020-03-16","weighted_recent_v1","43,64,94,23,55,04,15,16,61,31,59,10,32,66,73,03,06,11,24,40","58","0","132,375,403,138,140,564,793,321,555,013,021,030,046,062,085,152,223,227,328,379","404,446,726,772","0",""
"2020-04-01","weighted_recent_v1","43,64,94,23,04,15,16,61,31,58,59,10,32,55,66,73,03,06,11,24","85","0","375,132,726,403,138,140,793,321,555,013,021,030,046,062,085,223,227,328,379,382","095,191,222,430","0",""
"2020-06-01","weighted_recent_v1","43,64,94,04,15,16,61,31,58,59,85,10,23,32,55,66,73,03,06,11","64","1","132,726,375,403,138,140,321,555,013,030,046,062,085,095,191,222,223,227,328,379","242,489,562,567","0","2"
"2020-06-16","weighted_recent_v1","64,43,94,04,15,16,61,31,58,59,85,10,23,32,55,66,73,03,06,11","76","0","132,726,375,403,138,140,562,489,555,013,030,046,062,095,191,222,227,242,328,379","565,648,882,967","0",""
"2020-07-01","weighted_recent_v1","64,43,94,04,15,16,58,59,76,85,10,23,31,32,55,66,73,03,06,11","95","0","132,726,375,403,138,140,562,489,555,030,046,062,095,191,222,227,242,328,379,382","094,258,362,830","0",""
"2020-07-16","weighted_recent_v1","64,94,04,15,16,43,58,59,76,85,95,10,23,31,32,55,66,03,06,11","10","1","132,726,375,403,140,562,830,489,030,046,062,094,095,191,222,227,242,258,328,362","286,494,533,535","0","12"
"2020-08-01","weighted_recent_v1","64,10,94,04,15,43,58,59,76,85,95,23,31,32,55,66,03,06,11,16","75","0","132,726,375,403,562,830,286,489,494,030,046,062,094,095,191,222,227,242,258,328","391,578,925,931","0",""
"2020-08-16","weighted_recent_v1","64,10,94,15,43,58,59,75,76,85,95,23,31,32,55,66,03,04,06,11","14","0","726,375,403,562,830,925,931,132,286,391,489,494,030,046,062,094,095,191,222,227","364,712,811,886","0",""
"2020-09-01","weighted_recent_v1","64,10,94,15,43,14,58,75,76,85,95,23,31,32,55,66,03,04,06,11","36","0","726,403,562,811,830,925,931,132,286,391,489,494,712,030,046,094,095,191,222,242","342,725,986,997","0",""
"2020-09-16","weighted_recent_v1","64,10,94,43,14,36,58,75,76,85,95,23,31,55,66,03,04,06,11,15","27","0","726,562,811,830,925,931,286,391,489,494,712,986,046,094,095,132,191,222,242,258","083,220,571,623","0",""
"2020-10-01","weighted_recent_v1","64,10,27,43,14,36,58,75,76,85,94,95,23,31,55,66,03,04,06,11","94","1","726,562,623,811,830,925,931,286,391,489,494,712,986,046,083,094,095,132,191,220","110,595,757,893","0","11"
"2020-10-16","weighted_recent_v1","64,94,10,27,43,14,36,75,76,85,95,23,31,55,66,04,06,11,15,16","89","0","562,623,811,830,925,931,286,391,489,494,712,726,986,046,083,094,095,110,132,191","045,051,381,464","0",""
"2020-11-01","weighted_recent_v1","64,94,10,89,27,43,14,36,75,76,95,23,31,55,66,04,06,11,15,16","54","0","464,562,623,811,830,925,931,286,391,489,494,712,726,986,045,046,051,083,094,110","062,401,404,598","0",""
"2020-11-16","weighted_recent_v1","94,10,64,89,27,43,14,36,54,75,76,95,23,31,55,66,04,06,11,15","68","0","062,404,464,623,811,830,925,931,286,391,494,712,726,986,045,046,051,083,094,110","208,463,661,741","0",""
"2020-12-01","weighted_recent_v1","94,10,89,27,43,64,14,36,54,68,75,95,23,31,55,66,04,06,11,15","93","0","062,404,464,623,811,830,925,931,286,391,463,494,712,726,986,045,046,051,083,094","776,834,840,994","0",""
"2020-12-16","weighted_recent_v1","94,10,89,27,43,64,93,14,36,54,68,75,31,55,66,04,06,11,15,16","77","0","840,062,404,464,623,811,925,931,286,391,463,494,712,726,834,986,045,046,051,083","072,303,703,828","0",""
"2020-12-30","weighted_recent_v1","94,89,27,43,64,93,10,14,36,54,68,75,77,31,55,66,04,06,11,15","36","1","840,062,404,464,623,811,925,931,391,463,712,834,986,045,046,051,072,083,110,132","193,321,628,804","0","9"
"2021-01-17","weighted_recent_v1","36,94,89,27,43,64,93,10,14,54,68,77,31,55,66,04,06,11,15,16","67","0","840,321,062,404,464,623,628,811,463,712,804,834,986,045,046,051,072,083,110,132","153,395,566,653","0",""
"2021-02-01","weighted_recent_v1","36,94,89,27,43,64,93,10,54,67,68,77,31,55,66,04,06,11,15,16","48","0","321,840,062,404,464,623,628,463,653,804,834,986,045,051,072,083,110,132,153,193","282,307,605,972","0",""
"2021-02-16","weighted_recent_v1","94,36,48,89,27,43,64,93,10,54,67,68,77,31,55,66,04,06,11,15","18","0","321,840,062,307,404,464,623,628,463,653,804,834,045,051,072,083,110,132,153,193","057,393,603,861","0",""
"2021-03-01","weighted_recent_v1","94,36,48,89,18,43,64,93,10,54,67,68,77,31,55,66,04,06,11,15","90","0","321,062,404,464,628,840,057,307,463,653,804,834,861,045,051,072,110,132,153,193","051,538,732,838","1","15"
"2021-03-16","weighted_recent_v1","36,48,89,18,43,64,90,93,94,10,54,67,68,77,31,55,66,04,06,11","36","1","051,321,062,404,464,628,840,057,307,463,653,804,834,861,045,072,132,153,193,208","190,256,422,902","0","1"
"2021-04-01","weighted_recent_v1","36,48,18,43,64,90,93,94,10,54,67,68,77,55,66,89,04,06,11,15","83","0","321,051,062,404,628,840,057,307,463,653,804,834,861,072,132,153,190,193,208,256","052,270,393,755","0",""
"2021-04-16","weighted_recent_v1","36,48,18,43,64,90,93,94,10,67,68,77,83,55,66,89,04,11,15,16","13","0","393,321,051,628,840,052,057,307,463,653,804,834,861,072,132,153,190,193,208,256","143,264,560,787","0",""
"2021-05-02","weighted_recent_v1","36,48,13,18,64,90,93,94,10,43,67,77,83,55,66,89,04,11,15,16","18","1","393,787,321,051,628,840,052,057,143,264,307,560,653,804,834,861,072,132,153,190","129,180,272,306","0","4"
"2021-05-16","weighted_recent_v1","36,18,48,13,64,90,94,10,43,67,77,83,55,66,89,04,11,15,16,23","15","1","393,787,321,051,628,052,057,143,264,307,560,653,804,861,072,129,132,153,180,190","146,276,579,843","0","18"
"2021-06-01","weighted_recent_v1","36,18,15,48,13,64,90,94,10,43,67,83,55,66,89,04,11,16,23,24","93","0","393,787,321,051,628,052,057,143,264,307,560,653,804,861,129,132,146,153,180,190","451,620,723,972","0",""
"2021-06-16","weighted_recent_v1","18,36,15,93,13,48,64,90,94,10,43,67,83,55,66,89,04,11,16,23","07","0","393,972,787,051,052,057,143,264,307,560,653,861,129,132,146,153,180,190,256,270","054,170,447,861","1","12"
"2021-07-01","weighted_recent_v1","18,36,15,93,07,13,48,64,90,94,10,43,83,55,66,89,04,11,16,23","73","0","861,393,972,787,051,052,057,143,264,307,560,054,129,132,146,170,180,190,256,270","290,414,517,794","0",""
"2021-07-16","weighted_recent_v1","18,36,15,73,93,07,13,64,90,94,10,43,83,55,66,89,04,11,16,23","58","0","861,393,787,051,972,052,057,143,264,290,560,054,129,132,146,170,180,190,256,270","174,233,700,725","0",""
"2021-08-01","weighted_recent_v1","36,15,18,73,93,58,07,13,64,90,94,10,83,43,55,66,89,04,11,16","03","0","787,861,051,393,725,972,052,143,264,290,560,054,129,132,146,170,174,180,190,233","004,261,307,691","0",""
"2021-08-16","weighted_recent_v1","36,15,18,73,93,03,58,07,13,64,94,10,83,43,55,66,89,04,11,16","21","0","787,307,861,393,725,972,004,052,143,264,290,560,054,129,132,146,170,174,180,190","160,234,666,750","0",""
"2021-09-01","weighted_recent_v1","15,18,73,93,03,58,07,13,21,36,64,94,10,83,43,55,66,04,11,16","78","0","787,307,861,393,725,972,004,052,143,234,264,290,560,054,129,132,146,160,170,174","123,302,475,792","0",""
"2021-09-16","weighted_recent_v1","15,18,73,93,03,58,07,13,21,36,64,94,10,78,43,55,66,04,11,16","09","0","787,307,861,725,972,004,143,234,264,290,302,560,792,054,123,129,132,146,160,170","007,817,906,935","0",""
"2021-10-01","weighted_recent_v1","15,18,73,93,03,58,07,21,36,64,94,09,10,78,43,55,66,04,11,13","85","0","307,861,725,972,004,234,290,302,787,792,007,054,123,129,132,146,160,170,174,180","171,361,379,832","0",""
"2021-10-16","weighted_recent_v1","15,73,93,03,58,85,07,21,36,64,94,09,10,18,78,43,66,04,11,13","02","0","307,861,379,725,972,004,234,290,302,787,792,007,054,123,132,146,160,170,171,174","295,372,386,964","0",""
"2021-11-01","weighted_recent_v1","73,93,03,58,85,07,21,36,64,94,02,09,10,15,18,78,43,66,04,11","47","0","307,861,379,725,972,004,234,290,302,386,787,792,007,054,123,132,160,170,171,174","037,331,458,952","0",""
"2021-11-16","weighted_recent_v1","73,03,58,85,07,21,36,64,94,02,09,10,15,18,47,78,93,43,66,04","71","0","307,861,331,379,725,952,004,234,290,302,386,787,792,007,037,054,123,132,160,170","245,574,648,761","0",""
"2021-12-01","weighted_recent_v1","73,03,58,85,21,36,64,71,94,02,09,15,18,47,78,93,10,43,66,04","39","0","307,331,379,648,725,952,004,234,290,302,386,792,007,037,123,132,160,171,174,233","258,401,740,827","0",""
"2021-12-16","weighted_recent_v1","03,58,85,21,36,39,64,71,94,02,09,15,18,47,73,78,93,10,43,66","97","0","307,258,331,379,401,648,725,952,004,234,302,386,792,007,037,123,132,160,171,174","235,476,629,830","0",""
